n_loops,bead_idx,replicate,mutant,date,salt,hmgb1
0,2,15,12HeptG7A,190423,Mg,80
1,3,15,12HeptG7A,190423,Mg,80
0,4,15,12HeptG7A,190423,Mg,80
0,5,15,12HeptG7A,190423,Mg,80
0,6,15,12HeptG7A,190423,Mg,80
0,7,15,12HeptG7A,190423,Mg,80
0,8,15,12HeptG7A,190423,Mg,80
0,9,15,12HeptG7A,190423,Mg,80
0,10,15,12HeptG7A,190423,Mg,80
0,11,15,12HeptG7A,190423,Mg,80
0,12,15,12HeptG7A,190423,Mg,80
0,13,15,12HeptG7A,190423,Mg,80
0,14,15,12HeptG7A,190423,Mg,80
0,15,15,12HeptG7A,190423,Mg,80
1,16,15,12HeptG7A,190423,Mg,80
1,17,15,12HeptG7A,190423,Mg,80
0,18,15,12HeptG7A,190423,Mg,80
0,19,15,12HeptG7A,190423,Mg,80
0,20,15,12HeptG7A,190423,Mg,80
0,21,15,12HeptG7A,190423,Mg,80
0,22,15,12HeptG7A,190423,Mg,80
0,23,15,12HeptG7A,190423,Mg,80
0,24,15,12HeptG7A,190423,Mg,80
0,25,15,12HeptG7A,190423,Mg,80
0,0,16,12HeptG7A,190423,Mg,80
0,1,16,12HeptG7A,190423,Mg,80
0,2,16,12HeptG7A,190423,Mg,80
0,3,16,12HeptG7A,190423,Mg,80
0,4,16,12HeptG7A,190423,Mg,80
1,5,16,12HeptG7A,190423,Mg,80
0,6,16,12HeptG7A,190423,Mg,80
0,7,16,12HeptG7A,190423,Mg,80
1,8,16,12HeptG7A,190423,Mg,80
1,9,16,12HeptG7A,190423,Mg,80
0,10,16,12HeptG7A,190423,Mg,80
1,11,16,12HeptG7A,190423,Mg,80
0,12,16,12HeptG7A,190423,Mg,80
1,13,16,12HeptG7A,190423,Mg,80
0,14,16,12HeptG7A,190423,Mg,80
0,15,16,12HeptG7A,190423,Mg,80
1,16,16,12HeptG7A,190423,Mg,80
0,0,17,12HeptG7A,190423,Mg,80
1,1,17,12HeptG7A,190423,Mg,80
0,2,17,12HeptG7A,190423,Mg,80
0,3,17,12HeptG7A,190423,Mg,80
0,4,17,12HeptG7A,190423,Mg,80
0,5,17,12HeptG7A,190423,Mg,80
0,6,17,12HeptG7A,190423,Mg,80
0,7,17,12HeptG7A,190423,Mg,80
0,8,17,12HeptG7A,190423,Mg,80
0,9,17,12HeptG7A,190423,Mg,80
0,10,17,12HeptG7A,190423,Mg,80
0,11,17,12HeptG7A,190423,Mg,80
0,12,17,12HeptG7A,190423,Mg,80
0,13,17,12HeptG7A,190423,Mg,80
0,14,17,12HeptG7A,190423,Mg,80
0,15,17,12HeptG7A,190423,Mg,80
0,16,17,12HeptG7A,190423,Mg,80
0,17,17,12HeptG7A,190423,Mg,80
0,18,17,12HeptG7A,190423,Mg,80
0,19,17,12HeptG7A,190423,Mg,80
0,0,18,12HeptG7A,190423,Mg,80
1,1,18,12HeptG7A,190423,Mg,80
0,2,18,12HeptG7A,190423,Mg,80
0,3,18,12HeptG7A,190423,Mg,80
0,4,18,12HeptG7A,190423,Mg,80
0,5,18,12HeptG7A,190423,Mg,80
0,6,18,12HeptG7A,190423,Mg,80
0,7,18,12HeptG7A,190423,Mg,80
0,8,18,12HeptG7A,190423,Mg,80
0,9,18,12HeptG7A,190423,Mg,80
0,10,18,12HeptG7A,190423,Mg,80
0,11,18,12HeptG7A,190423,Mg,80
0,12,18,12HeptG7A,190423,Mg,80
0,13,18,12HeptG7A,190423,Mg,80
0,14,18,12HeptG7A,190423,Mg,80
0,15,18,12HeptG7A,190423,Mg,80
0,16,18,12HeptG7A,190423,Mg,80
0,17,18,12HeptG7A,190423,Mg,80
2,0,19,12HeptG7A,190423,Mg,80
1,1,19,12HeptG7A,190423,Mg,80
0,2,19,12HeptG7A,190423,Mg,80
0,3,19,12HeptG7A,190423,Mg,80
0,4,19,12HeptG7A,190423,Mg,80
0,5,19,12HeptG7A,190423,Mg,80
0,6,19,12HeptG7A,190423,Mg,80
0,7,19,12HeptG7A,190423,Mg,80
0,8,19,12HeptG7A,190423,Mg,80
1,9,19,12HeptG7A,190423,Mg,80
0,10,19,12HeptG7A,190423,Mg,80
0,11,19,12HeptG7A,190423,Mg,80
1,12,19,12HeptG7A,190423,Mg,80
0,13,19,12HeptG7A,190423,Mg,80
0,14,19,12HeptG7A,190423,Mg,80
0,15,19,12HeptG7A,190423,Mg,80
0,16,19,12HeptG7A,190423,Mg,80
0,17,19,12HeptG7A,190423,Mg,80
1,18,19,12HeptG7A,190423,Mg,80
0,19,19,12HeptG7A,190423,Mg,80
0,20,19,12HeptG7A,190423,Mg,80
0,21,19,12HeptG7A,190423,Mg,80
0,0,1,12SpacG10T,170808,Mg,80
0,1,1,12SpacG10T,170808,Mg,80
0,2,1,12SpacG10T,170808,Mg,80
0,3,1,12SpacG10T,170808,Mg,80
0,4,1,12SpacG10T,170808,Mg,80
1,5,1,12SpacG10T,170808,Mg,80
0,6,1,12SpacG10T,170808,Mg,80
0,7,1,12SpacG10T,170808,Mg,80
0,8,1,12SpacG10T,170808,Mg,80
0,9,1,12SpacG10T,170808,Mg,80
0,0,2,12SpacG10T,170808,Mg,80
0,1,2,12SpacG10T,170808,Mg,80
1,2,2,12SpacG10T,170808,Mg,80
0,3,2,12SpacG10T,170808,Mg,80
0,4,2,12SpacG10T,170808,Mg,80
0,5,2,12SpacG10T,170808,Mg,80
0,6,2,12SpacG10T,170808,Mg,80
0,7,2,12SpacG10T,170808,Mg,80
0,8,2,12SpacG10T,170808,Mg,80
1,9,2,12SpacG10T,170808,Mg,80
1,10,2,12SpacG10T,170808,Mg,80
0,11,2,12SpacG10T,170808,Mg,80
0,12,2,12SpacG10T,170808,Mg,80
0,13,2,12SpacG10T,170808,Mg,80
1,14,2,12SpacG10T,170808,Mg,80
1,0,3,12SpacG10T,170808,Mg,80
0,1,3,12SpacG10T,170808,Mg,80
1,2,3,12SpacG10T,170808,Mg,80
1,3,3,12SpacG10T,170808,Mg,80
0,4,3,12SpacG10T,170808,Mg,80
1,5,3,12SpacG10T,170808,Mg,80
0,6,3,12SpacG10T,170808,Mg,80
1,7,3,12SpacG10T,170808,Mg,80
1,8,3,12SpacG10T,170808,Mg,80
0,9,3,12SpacG10T,170808,Mg,80
0,10,3,12SpacG10T,170808,Mg,80
0,11,3,12SpacG10T,170808,Mg,80
0,12,3,12SpacG10T,170808,Mg,80
1,13,3,12SpacG10T,170808,Mg,80
0,14,3,12SpacG10T,170808,Mg,80
0,15,3,12SpacG10T,170808,Mg,80
0,16,3,12SpacG10T,170808,Mg,80
1,17,3,12SpacG10T,170808,Mg,80
0,18,3,12SpacG10T,170808,Mg,80
1,19,3,12SpacG10T,170808,Mg,80
0,20,3,12SpacG10T,170808,Mg,80
0,21,3,12SpacG10T,170808,Mg,80
0,22,3,12SpacG10T,170808,Mg,80
1,0,4,12SpacG10T,170808,Mg,80
0,1,4,12SpacG10T,170808,Mg,80
0,2,4,12SpacG10T,170808,Mg,80
0,3,4,12SpacG10T,170808,Mg,80
0,4,4,12SpacG10T,170808,Mg,80
0,5,4,12SpacG10T,170808,Mg,80
0,6,4,12SpacG10T,170808,Mg,80
0,7,4,12SpacG10T,170808,Mg,80
0,8,4,12SpacG10T,170808,Mg,80
1,9,4,12SpacG10T,170808,Mg,80
0,10,4,12SpacG10T,170808,Mg,80
1,11,4,12SpacG10T,170808,Mg,80
1,12,4,12SpacG10T,170808,Mg,80
0,13,4,12SpacG10T,170808,Mg,80
0,14,4,12SpacG10T,170808,Mg,80
1,15,4,12SpacG10T,170808,Mg,80
1,16,4,12SpacG10T,170808,Mg,80
0,0,1,12HeptC3T,161102,Mg,80
0,1,1,12HeptC3T,161102,Mg,80
0,2,1,12HeptC3T,161102,Mg,80
0,3,1,12HeptC3T,161102,Mg,80
0,4,1,12HeptC3T,161102,Mg,80
0,5,1,12HeptC3T,161102,Mg,80
0,6,1,12HeptC3T,161102,Mg,80
0,7,1,12HeptC3T,161102,Mg,80
0,8,1,12HeptC3T,161102,Mg,80
0,9,1,12HeptC3T,161102,Mg,80
2,10,1,12HeptC3T,161102,Mg,80
0,11,1,12HeptC3T,161102,Mg,80
0,12,1,12HeptC3T,161102,Mg,80
0,13,1,12HeptC3T,161102,Mg,80
0,14,1,12HeptC3T,161102,Mg,80
0,15,1,12HeptC3T,161102,Mg,80
0,16,1,12HeptC3T,161102,Mg,80
0,17,1,12HeptC3T,161102,Mg,80
0,18,1,12HeptC3T,161102,Mg,80
0,19,1,12HeptC3T,161102,Mg,80
0,0,2,12HeptC3T,161102,Mg,80
0,1,2,12HeptC3T,161102,Mg,80
0,2,2,12HeptC3T,161102,Mg,80
0,3,2,12HeptC3T,161102,Mg,80
0,4,2,12HeptC3T,161102,Mg,80
1,5,2,12HeptC3T,161102,Mg,80
0,6,2,12HeptC3T,161102,Mg,80
0,7,2,12HeptC3T,161102,Mg,80
0,8,2,12HeptC3T,161102,Mg,80
0,9,2,12HeptC3T,161102,Mg,80
0,10,2,12HeptC3T,161102,Mg,80
0,11,2,12HeptC3T,161102,Mg,80
0,12,2,12HeptC3T,161102,Mg,80
0,13,2,12HeptC3T,161102,Mg,80
0,14,2,12HeptC3T,161102,Mg,80
0,15,2,12HeptC3T,161102,Mg,80
4,16,2,12HeptC3T,161102,Mg,80
1,17,2,12HeptC3T,161102,Mg,80
0,18,2,12HeptC3T,161102,Mg,80
0,19,2,12HeptC3T,161102,Mg,80
0,20,2,12HeptC3T,161102,Mg,80
0,0,3,12HeptC3T,161102,Mg,80
0,1,3,12HeptC3T,161102,Mg,80
0,2,3,12HeptC3T,161102,Mg,80
0,3,3,12HeptC3T,161102,Mg,80
0,4,3,12HeptC3T,161102,Mg,80
0,5,3,12HeptC3T,161102,Mg,80
0,6,3,12HeptC3T,161102,Mg,80
0,7,3,12HeptC3T,161102,Mg,80
0,0,4,12HeptC3T,161102,Mg,80
0,1,4,12HeptC3T,161102,Mg,80
0,2,4,12HeptC3T,161102,Mg,80
0,3,4,12HeptC3T,161102,Mg,80
0,4,4,12HeptC3T,161102,Mg,80
2,5,4,12HeptC3T,161102,Mg,80
0,6,4,12HeptC3T,161102,Mg,80
0,7,4,12HeptC3T,161102,Mg,80
0,8,4,12HeptC3T,161102,Mg,80
0,9,4,12HeptC3T,161102,Mg,80
0,10,4,12HeptC3T,161102,Mg,80
0,11,4,12HeptC3T,161102,Mg,80
0,12,4,12HeptC3T,161102,Mg,80
0,13,4,12HeptC3T,161102,Mg,80
0,14,4,12HeptC3T,161102,Mg,80
0,15,4,12HeptC3T,161102,Mg,80
0,16,4,12HeptC3T,161102,Mg,80
0,17,4,12HeptC3T,161102,Mg,80
1,18,4,12HeptC3T,161102,Mg,80
0,19,4,12HeptC3T,161102,Mg,80
0,20,4,12HeptC3T,161102,Mg,80
0,21,4,12HeptC3T,161102,Mg,80
0,22,4,12HeptC3T,161102,Mg,80
5,23,4,12HeptC3T,161102,Mg,80
0,24,4,12HeptC3T,161102,Mg,80
0,25,4,12HeptC3T,161102,Mg,80
0,26,4,12HeptC3T,161102,Mg,80
0,27,4,12HeptC3T,161102,Mg,80
0,0,5,12HeptC3T,161102,Mg,80
1,1,5,12HeptC3T,161102,Mg,80
0,2,5,12HeptC3T,161102,Mg,80
0,3,5,12HeptC3T,161102,Mg,80
0,4,5,12HeptC3T,161102,Mg,80
0,5,5,12HeptC3T,161102,Mg,80
0,6,5,12HeptC3T,161102,Mg,80
0,7,5,12HeptC3T,161102,Mg,80
4,8,5,12HeptC3T,161102,Mg,80
0,9,5,12HeptC3T,161102,Mg,80
0,10,5,12HeptC3T,161102,Mg,80
0,11,5,12HeptC3T,161102,Mg,80
0,12,5,12HeptC3T,161102,Mg,80
0,13,5,12HeptC3T,161102,Mg,80
2,14,5,12HeptC3T,161102,Mg,80
0,15,5,12HeptC3T,161102,Mg,80
0,16,5,12HeptC3T,161102,Mg,80
1,17,5,12HeptC3T,161102,Mg,80
0,18,5,12HeptC3T,161102,Mg,80
0,19,5,12HeptC3T,161102,Mg,80
0,20,5,12HeptC3T,161102,Mg,80
0,21,5,12HeptC3T,161102,Mg,80
0,22,5,12HeptC3T,161102,Mg,80
0,23,5,12HeptC3T,161102,Mg,80
0,24,5,12HeptC3T,161102,Mg,80
3,25,5,12HeptC3T,161102,Mg,80
0,26,5,12HeptC3T,161102,Mg,80
0,27,5,12HeptC3T,161102,Mg,80
0,28,5,12HeptC3T,161102,Mg,80
0,29,5,12HeptC3T,161102,Mg,80
0,30,5,12HeptC3T,161102,Mg,80
0,0,6,12HeptC3T,161102,Mg,80
0,1,6,12HeptC3T,161102,Mg,80
0,2,6,12HeptC3T,161102,Mg,80
0,3,6,12HeptC3T,161102,Mg,80
0,4,6,12HeptC3T,161102,Mg,80
0,5,6,12HeptC3T,161102,Mg,80
4,6,6,12HeptC3T,161102,Mg,80
4,7,6,12HeptC3T,161102,Mg,80
0,8,6,12HeptC3T,161102,Mg,80
0,9,6,12HeptC3T,161102,Mg,80
0,10,6,12HeptC3T,161102,Mg,80
1,11,6,12HeptC3T,161102,Mg,80
0,12,6,12HeptC3T,161102,Mg,80
0,13,6,12HeptC3T,161102,Mg,80
0,14,6,12HeptC3T,161102,Mg,80
0,15,6,12HeptC3T,161102,Mg,80
2,16,6,12HeptC3T,161102,Mg,80
0,17,6,12HeptC3T,161102,Mg,80
0,18,6,12HeptC3T,161102,Mg,80
0,19,6,12HeptC3T,161102,Mg,80
0,20,6,12HeptC3T,161102,Mg,80
0,21,6,12HeptC3T,161102,Mg,80
0,22,6,12HeptC3T,161102,Mg,80
3,23,6,12HeptC3T,161102,Mg,80
0,24,6,12HeptC3T,161102,Mg,80
1,25,6,12HeptC3T,161102,Mg,80
1,26,6,12HeptC3T,161102,Mg,80
0,27,6,12HeptC3T,161102,Mg,80
2,28,6,12HeptC3T,161102,Mg,80
0,29,6,12HeptC3T,161102,Mg,80
0,30,6,12HeptC3T,161102,Mg,80
0,31,6,12HeptC3T,161102,Mg,80
0,32,6,12HeptC3T,161102,Mg,80
0,33,6,12HeptC3T,161102,Mg,80
0,34,6,12HeptC3T,161102,Mg,80
0,35,6,12HeptC3T,161102,Mg,80
0,36,6,12HeptC3T,161102,Mg,80
0,37,6,12HeptC3T,161102,Mg,80
2,38,6,12HeptC3T,161102,Mg,80
0,0,7,12HeptC3T,161102,Mg,80
0,1,7,12HeptC3T,161102,Mg,80
0,2,7,12HeptC3T,161102,Mg,80
0,3,7,12HeptC3T,161102,Mg,80
0,4,7,12HeptC3T,161102,Mg,80
0,5,7,12HeptC3T,161102,Mg,80
0,6,7,12HeptC3T,161102,Mg,80
1,7,7,12HeptC3T,161102,Mg,80
0,8,7,12HeptC3T,161102,Mg,80
1,9,7,12HeptC3T,161102,Mg,80
0,10,7,12HeptC3T,161102,Mg,80
0,11,7,12HeptC3T,161102,Mg,80
0,12,7,12HeptC3T,161102,Mg,80
0,13,7,12HeptC3T,161102,Mg,80
0,14,7,12HeptC3T,161102,Mg,80
0,15,7,12HeptC3T,161102,Mg,80
0,16,7,12HeptC3T,161102,Mg,80
0,17,7,12HeptC3T,161102,Mg,80
0,18,7,12HeptC3T,161102,Mg,80
0,19,7,12HeptC3T,161102,Mg,80
0,20,7,12HeptC3T,161102,Mg,80
0,21,7,12HeptC3T,161102,Mg,80
0,0,8,12HeptC3T,161102,Mg,80
0,1,8,12HeptC3T,161102,Mg,80
0,2,8,12HeptC3T,161102,Mg,80
0,3,8,12HeptC3T,161102,Mg,80
0,4,8,12HeptC3T,161102,Mg,80
0,5,8,12HeptC3T,161102,Mg,80
0,6,8,12HeptC3T,161102,Mg,80
0,7,8,12HeptC3T,161102,Mg,80
0,8,8,12HeptC3T,161102,Mg,80
0,9,8,12HeptC3T,161102,Mg,80
0,10,8,12HeptC3T,161102,Mg,80
0,11,8,12HeptC3T,161102,Mg,80
0,12,8,12HeptC3T,161102,Mg,80
0,13,8,12HeptC3T,161102,Mg,80
0,14,8,12HeptC3T,161102,Mg,80
0,15,8,12HeptC3T,161102,Mg,80
0,16,8,12HeptC3T,161102,Mg,80
0,17,8,12HeptC3T,161102,Mg,80
0,18,8,12HeptC3T,161102,Mg,80
0,19,8,12HeptC3T,161102,Mg,80
0,20,8,12HeptC3T,161102,Mg,80
0,21,8,12HeptC3T,161102,Mg,80
0,22,8,12HeptC3T,161102,Mg,80
0,23,8,12HeptC3T,161102,Mg,80
0,24,8,12HeptC3T,161102,Mg,80
0,25,8,12HeptC3T,161102,Mg,80
0,0,9,12HeptC3T,161102,Mg,80
1,1,9,12HeptC3T,161102,Mg,80
0,2,9,12HeptC3T,161102,Mg,80
0,3,9,12HeptC3T,161102,Mg,80
0,4,9,12HeptC3T,161102,Mg,80
0,5,9,12HeptC3T,161102,Mg,80
0,6,9,12HeptC3T,161102,Mg,80
0,7,9,12HeptC3T,161102,Mg,80
0,8,9,12HeptC3T,161102,Mg,80
0,9,9,12HeptC3T,161102,Mg,80
0,10,9,12HeptC3T,161102,Mg,80
0,11,9,12HeptC3T,161102,Mg,80
0,12,9,12HeptC3T,161102,Mg,80
1,13,9,12HeptC3T,161102,Mg,80
2,14,9,12HeptC3T,161102,Mg,80
0,15,9,12HeptC3T,161102,Mg,80
0,16,9,12HeptC3T,161102,Mg,80
0,0,1,DFL161,180330,Mg,80
0,1,1,DFL161,180330,Mg,80
0,0,2,DFL161,180330,Mg,80
0,1,2,DFL161,180330,Mg,80
0,2,2,DFL161,180330,Mg,80
0,3,2,DFL161,180330,Mg,80
0,4,2,DFL161,180330,Mg,80
0,5,2,DFL161,180330,Mg,80
0,6,2,DFL161,180330,Mg,80
0,7,2,DFL161,180330,Mg,80
0,8,2,DFL161,180330,Mg,80
0,9,2,DFL161,180330,Mg,80
0,10,2,DFL161,180330,Mg,80
0,11,2,DFL161,180330,Mg,80
0,12,2,DFL161,180330,Mg,80
0,13,2,DFL161,180330,Mg,80
0,14,2,DFL161,180330,Mg,80
0,15,2,DFL161,180330,Mg,80
0,16,2,DFL161,180330,Mg,80
0,17,2,DFL161,180330,Mg,80
0,18,2,DFL161,180330,Mg,80
0,19,2,DFL161,180330,Mg,80
0,20,2,DFL161,180330,Mg,80
0,21,2,DFL161,180330,Mg,80
0,22,2,DFL161,180330,Mg,80
0,23,2,DFL161,180330,Mg,80
0,24,2,DFL161,180330,Mg,80
0,25,2,DFL161,180330,Mg,80
0,26,2,DFL161,180330,Mg,80
0,27,2,DFL161,180330,Mg,80
0,28,2,DFL161,180330,Mg,80
0,29,2,DFL161,180330,Mg,80
0,30,2,DFL161,180330,Mg,80
0,31,2,DFL161,180330,Mg,80
1,32,2,DFL161,180330,Mg,80
0,33,2,DFL161,180330,Mg,80
0,34,2,DFL161,180330,Mg,80
0,35,2,DFL161,180330,Mg,80
0,36,2,DFL161,180330,Mg,80
0,37,2,DFL161,180330,Mg,80
0,38,2,DFL161,180330,Mg,80
0,39,2,DFL161,180330,Mg,80
0,40,2,DFL161,180330,Mg,80
0,41,2,DFL161,180330,Mg,80
0,42,2,DFL161,180330,Mg,80
0,43,2,DFL161,180330,Mg,80
0,44,2,DFL161,180330,Mg,80
0,45,2,DFL161,180330,Mg,80
1,46,2,DFL161,180330,Mg,80
0,47,2,DFL161,180330,Mg,80
0,48,2,DFL161,180330,Mg,80
0,0,3,DFL161,180330,Mg,80
0,1,3,DFL161,180330,Mg,80
0,2,3,DFL161,180330,Mg,80
0,3,3,DFL161,180330,Mg,80
0,4,3,DFL161,180330,Mg,80
0,5,3,DFL161,180330,Mg,80
0,6,3,DFL161,180330,Mg,80
0,7,3,DFL161,180330,Mg,80
0,8,3,DFL161,180330,Mg,80
0,9,3,DFL161,180330,Mg,80
0,10,3,DFL161,180330,Mg,80
0,11,3,DFL161,180330,Mg,80
0,12,3,DFL161,180330,Mg,80
0,13,3,DFL161,180330,Mg,80
0,14,3,DFL161,180330,Mg,80
0,15,3,DFL161,180330,Mg,80
0,16,3,DFL161,180330,Mg,80
0,17,3,DFL161,180330,Mg,80
0,18,3,DFL161,180330,Mg,80
1,19,3,DFL161,180330,Mg,80
0,20,3,DFL161,180330,Mg,80
0,21,3,DFL161,180330,Mg,80
1,22,3,DFL161,180330,Mg,80
0,23,3,DFL161,180330,Mg,80
0,24,3,DFL161,180330,Mg,80
0,25,3,DFL161,180330,Mg,80
0,26,3,DFL161,180330,Mg,80
0,27,3,DFL161,180330,Mg,80
0,28,3,DFL161,180330,Mg,80
0,29,3,DFL161,180330,Mg,80
0,30,3,DFL161,180330,Mg,80
0,31,3,DFL161,180330,Mg,80
0,32,3,DFL161,180330,Mg,80
0,33,3,DFL161,180330,Mg,80
0,34,3,DFL161,180330,Mg,80
0,35,3,DFL161,180330,Mg,80
0,36,3,DFL161,180330,Mg,80
0,37,3,DFL161,180330,Mg,80
0,38,3,DFL161,180330,Mg,80
0,39,3,DFL161,180330,Mg,80
1,40,3,DFL161,180330,Mg,80
0,0,4,DFL161,180330,Mg,80
0,1,4,DFL161,180330,Mg,80
0,2,4,DFL161,180330,Mg,80
0,3,4,DFL161,180330,Mg,80
0,4,4,DFL161,180330,Mg,80
0,5,4,DFL161,180330,Mg,80
0,6,4,DFL161,180330,Mg,80
0,7,4,DFL161,180330,Mg,80
0,8,4,DFL161,180330,Mg,80
0,9,4,DFL161,180330,Mg,80
0,10,4,DFL161,180330,Mg,80
0,11,4,DFL161,180330,Mg,80
0,12,4,DFL161,180330,Mg,80
0,13,4,DFL161,180330,Mg,80
0,14,4,DFL161,180330,Mg,80
0,15,4,DFL161,180330,Mg,80
0,16,4,DFL161,180330,Mg,80
0,17,4,DFL161,180330,Mg,80
0,18,4,DFL161,180330,Mg,80
0,19,4,DFL161,180330,Mg,80
0,20,4,DFL161,180330,Mg,80
0,21,4,DFL161,180330,Mg,80
0,22,4,DFL161,180330,Mg,80
0,23,4,DFL161,180330,Mg,80
0,24,4,DFL161,180330,Mg,80
0,25,4,DFL161,180330,Mg,80
0,26,4,DFL161,180330,Mg,80
0,27,4,DFL161,180330,Mg,80
0,28,4,DFL161,180330,Mg,80
0,29,4,DFL161,180330,Mg,80
0,30,4,DFL161,180330,Mg,80
0,31,4,DFL161,180330,Mg,80
0,32,4,DFL161,180330,Mg,80
0,33,4,DFL161,180330,Mg,80
0,34,4,DFL161,180330,Mg,80
0,35,4,DFL161,180330,Mg,80
0,36,4,DFL161,180330,Mg,80
0,37,4,DFL161,180330,Mg,80
0,38,4,DFL161,180330,Mg,80
0,39,4,DFL161,180330,Mg,80
0,40,4,DFL161,180330,Mg,80
0,0,5,DFL161,180330,Mg,80
0,1,5,DFL161,180330,Mg,80
0,2,5,DFL161,180330,Mg,80
0,3,5,DFL161,180330,Mg,80
0,4,5,DFL161,180330,Mg,80
0,5,5,DFL161,180330,Mg,80
0,6,5,DFL161,180330,Mg,80
0,7,5,DFL161,180330,Mg,80
0,8,5,DFL161,180330,Mg,80
0,9,5,DFL161,180330,Mg,80
0,10,5,DFL161,180330,Mg,80
0,11,5,DFL161,180330,Mg,80
0,12,5,DFL161,180330,Mg,80
0,13,5,DFL161,180330,Mg,80
0,14,5,DFL161,180330,Mg,80
0,15,5,DFL161,180330,Mg,80
0,16,5,DFL161,180330,Mg,80
0,17,5,DFL161,180330,Mg,80
0,18,5,DFL161,180330,Mg,80
0,19,5,DFL161,180330,Mg,80
0,20,5,DFL161,180330,Mg,80
0,21,5,DFL161,180330,Mg,80
0,22,5,DFL161,180330,Mg,80
0,23,5,DFL161,180330,Mg,80
0,24,5,DFL161,180330,Mg,80
0,25,5,DFL161,180330,Mg,80
0,26,5,DFL161,180330,Mg,80
0,27,5,DFL161,180330,Mg,80
0,28,5,DFL161,180330,Mg,80
0,29,5,DFL161,180330,Mg,80
0,30,5,DFL161,180330,Mg,80
0,31,5,DFL161,180330,Mg,80
0,32,5,DFL161,180330,Mg,80
0,33,5,DFL161,180330,Mg,80
0,34,5,DFL161,180330,Mg,80
0,35,5,DFL161,180330,Mg,80
0,36,5,DFL161,180330,Mg,80
0,37,5,DFL161,180330,Mg,80
0,38,5,DFL161,180330,Mg,80
0,39,5,DFL161,180330,Mg,80
0,40,5,DFL161,180330,Mg,80
0,41,5,DFL161,180330,Mg,80
0,42,5,DFL161,180330,Mg,80
0,43,5,DFL161,180330,Mg,80
0,44,5,DFL161,180330,Mg,80
0,45,5,DFL161,180330,Mg,80
0,46,5,DFL161,180330,Mg,80
0,47,5,DFL161,180330,Mg,80
0,48,5,DFL161,180330,Mg,80
0,49,5,DFL161,180330,Mg,80
0,50,5,DFL161,180330,Mg,80
0,51,5,DFL161,180330,Mg,80
0,52,5,DFL161,180330,Mg,80
0,53,5,DFL161,180330,Mg,80
0,54,5,DFL161,180330,Mg,80
0,55,5,DFL161,180330,Mg,80
0,56,5,DFL161,180330,Mg,80
0,57,5,DFL161,180330,Mg,80
0,58,5,DFL161,180330,Mg,80
0,0,6,DFL161,180330,Mg,80
0,1,6,DFL161,180330,Mg,80
0,2,6,DFL161,180330,Mg,80
0,3,6,DFL161,180330,Mg,80
0,4,6,DFL161,180330,Mg,80
0,5,6,DFL161,180330,Mg,80
0,6,6,DFL161,180330,Mg,80
0,7,6,DFL161,180330,Mg,80
0,8,6,DFL161,180330,Mg,80
0,9,6,DFL161,180330,Mg,80
0,10,6,DFL161,180330,Mg,80
0,11,6,DFL161,180330,Mg,80
0,12,6,DFL161,180330,Mg,80
0,13,6,DFL161,180330,Mg,80
0,14,6,DFL161,180330,Mg,80
0,15,6,DFL161,180330,Mg,80
0,16,6,DFL161,180330,Mg,80
0,17,6,DFL161,180330,Mg,80
0,18,6,DFL161,180330,Mg,80
0,19,6,DFL161,180330,Mg,80
0,20,6,DFL161,180330,Mg,80
0,21,6,DFL161,180330,Mg,80
0,22,6,DFL161,180330,Mg,80
0,23,6,DFL161,180330,Mg,80
0,24,6,DFL161,180330,Mg,80
0,25,6,DFL161,180330,Mg,80
0,26,6,DFL161,180330,Mg,80
0,27,6,DFL161,180330,Mg,80
0,28,6,DFL161,180330,Mg,80
0,29,6,DFL161,180330,Mg,80
0,30,6,DFL161,180330,Mg,80
0,31,6,DFL161,180330,Mg,80
0,32,6,DFL161,180330,Mg,80
0,33,6,DFL161,180330,Mg,80
0,34,6,DFL161,180330,Mg,80
0,35,6,DFL161,180330,Mg,80
0,36,6,DFL161,180330,Mg,80
0,37,6,DFL161,180330,Mg,80
4,38,6,DFL161,180330,Mg,80
0,39,6,DFL161,180330,Mg,80
0,40,6,DFL161,180330,Mg,80
0,41,6,DFL161,180330,Mg,80
0,42,6,DFL161,180330,Mg,80
0,43,6,DFL161,180330,Mg,80
0,44,6,DFL161,180330,Mg,80
0,45,6,DFL161,180330,Mg,80
1,0,7,DFL161,180330,Mg,80
0,1,7,DFL161,180330,Mg,80
0,2,7,DFL161,180330,Mg,80
0,3,7,DFL161,180330,Mg,80
0,4,7,DFL161,180330,Mg,80
0,5,7,DFL161,180330,Mg,80
0,6,7,DFL161,180330,Mg,80
0,7,7,DFL161,180330,Mg,80
0,8,7,DFL161,180330,Mg,80
0,9,7,DFL161,180330,Mg,80
0,10,7,DFL161,180330,Mg,80
0,11,7,DFL161,180330,Mg,80
0,12,7,DFL161,180330,Mg,80
0,13,7,DFL161,180330,Mg,80
0,14,7,DFL161,180330,Mg,80
0,15,7,DFL161,180330,Mg,80
0,16,7,DFL161,180330,Mg,80
0,17,7,DFL161,180330,Mg,80
0,18,7,DFL161,180330,Mg,80
0,19,7,DFL161,180330,Mg,80
0,20,7,DFL161,180330,Mg,80
0,21,7,DFL161,180330,Mg,80
0,22,7,DFL161,180330,Mg,80
0,23,7,DFL161,180330,Mg,80
0,24,7,DFL161,180330,Mg,80
